date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow
2014-10-28 12:00:00,3,3,13.0,1027.0,cv,4.46,0
2014-10-28 13:00:00,2,3,14.0,1026.0,cv,6.25,0
2014-10-28 14:00:00,2,2,14.0,1025.0,SE,3.13,0
2014-10-28 15:00:00,2,2,14.0,1025.0,cv,3.13,0
2014-10-28 16:00:00,2,2,14.0,1025.0,SE,1.79,0
2014-10-28 17:00:00,2,2,14.0,1024.0,SE,4.92,0
2014-10-28 18:00:00,2,2,13.0,1025.0,SE,8.05,0
2014-10-28 19:00:00,1,2,14.0,1025.0,SE,11.18,0
2014-10-28 20:00:00,1,3,12.0,1025.0,cv,0.89,0
2014-10-28 21:00:00,2,5,10.0,1025.0,SE,0.89,0
2014-10-28 22:00:00,2,5,10.0,1025.0,SE,1.78,0
2014-10-28 23:00:00,2,6,9.0,1025.0,SE,2.67,0
2014-10-29 00:00:00,3,5,8.0,1025.0,NE,0.89,0
2014-10-29 01:00:00,3,5,8.0,1025.0,cv,0.89,0
2014-10-29 02:00:00,3,6,7.0,1025.0,cv,1.34,0
2014-10-29 03:00:00,4,5,7.0,1024.0,cv,2.23,0
2014-10-29 04:00:00,4,5,6.0,1024.0,NW,0.89,0
2014-10-29 05:00:00,4,4,5.0,1024.0,NW,1.78,0
2014-10-29 06:00:00,3,5,6.0,1024.0,NW,3.57,0
2014-10-29 07:00:00,3,4,6.0,1025.0,NW,5.36,0
2014-10-29 08:00:00,3,5,8.0,1025.0,NW,7.15,0
2014-10-29 09:00:00,3,6,10.0,1025.0,NW,8.94,0
2014-10-29 10:00:00,3,5,12.0,1025.0,NW,10.73,0
2014-10-29 11:00:00,3,4,14.0,1025.0,cv,0.89,0
2014-10-29 12:00:00,3,4,15.0,1024.0,cv,1.78,0
2014-10-29 13:00:00,3,4,16.0,1024.0,cv,2.67,0
2014-10-29 14:00:00,3,4,16.0,1023.0,cv,4.46,0
2014-10-29 15:00:00,3,4,16.0,1023.0,cv,5.35,0
2014-10-29 16:00:00,4,4,15.0,1023.0,SE,1.79,0
2014-10-29 17:00:00,4,6,14.0,1023.0,NE,0.89,0
2014-10-29 18:00:00,5,7,12.0,1023.0,SE,0.89,0
2014-10-29 19:00:00,5,7,11.0,1023.0,SE,1.78,0
2014-10-29 20:00:00,5,7,11.0,1023.0,SE,2.67,0
2014-10-29 21:00:00,5,7,11.0,1023.0,SE,3.56,0
2014-10-29 22:00:00,6,7,12.0,1024.0,cv,0.45,0
2014-10-29 23:00:00,6,8,11.0,1024.0,SE,0.89,0
2014-10-30 00:00:00,6,7,11.0,1023.0,SE,1.78,0
2014-10-30 01:00:00,6,7,11.0,1023.0,SE,2.67,0
2014-10-30 02:00:00,6,7,11.0,1023.0,SE,3.56,0
2014-10-30 03:00:00,6,6,11.0,1023.0,cv,0.89,0
2014-10-30 04:00:00,8,7,10.0,1022.0,NE,1.79,0
2014-10-30 05:00:00,6,7,10.0,1022.0,NW,1.79,0
2014-10-30 06:00:00,5,8,10.0,1022.0,cv,0.45,0
2014-10-30 07:00:00,5,8,10.0,1023.0,cv,0.9,0
2014-10-30 08:00:00,5,8,11.0,1024.0,cv,1.35,0
2014-10-30 09:00:00,4,7,12.0,1024.0,NE,1.79,0
2014-10-30 10:00:00,5,7,12.0,1024.0,NE,2.68,0
2014-10-30 11:00:00,5,6,13.0,1024.0,cv,0.89,0
2014-10-30 12:00:00,5,6,14.0,1023.0,cv,1.78,0
2014-10-30 13:00:00,5,7,14.0,1022.0,NE,0.89,0
2014-10-30 14:00:00,5,7,15.0,1022.0,cv,0.89,0
2014-10-30 15:00:00,5,6,15.0,1021.0,SE,1.79,0
2014-10-30 16:00:00,5,6,15.0,1021.0,cv,0.89,0
2014-10-30 17:00:00,6,7,14.0,1021.0,cv,1.34,0
2014-10-30 18:00:00,6,8,13.0,1022.0,cv,1.79,0
2014-10-30 19:00:00,6,8,12.0,1022.0,cv,2.68,0
2014-10-30 20:00:00,6,8,13.0,1022.0,NW,1.79,0
2014-10-30 21:00:00,6,8,12.0,1023.0,cv,0.89,0
2014-10-30 22:00:00,6,8,12.0,1023.0,cv,1.78,0
2014-10-30 23:00:00,6,9,12.0,1023.0,cv,2.67,0
2014-10-31 00:00:00,6,10,11.0,1022.0,NE,0.89,0
2014-10-31 01:00:00,6,9,11.0,1022.0,cv,0.89,0
2014-10-31 02:00:00,7,8,12.0,1022.0,NE,0.89,0
2014-10-31 03:00:00,7,9,11.0,1022.0,NW,0.89,0
2014-10-31 04:00:00,7,9,11.0,1021.0,SE,0.89,0
2014-10-31 05:00:00,6,9,11.0,1021.0,NW,0.89,0
2014-10-31 06:00:00,6,9,11.0,1021.0,cv,0.89,0
2014-10-31 07:00:00,6,9,12.0,1021.0,NE,0.89,0
2014-10-31 08:00:00,7,10,12.0,1022.0,NE,1.78,0
2014-10-31 09:00:00,5,10,14.0,1022.0,cv,0.89,0
2014-10-31 10:00:00,4,10,14.0,1022.0,cv,2.68,0
2014-10-31 11:00:00,4,10,14.0,1021.0,cv,3.57,0
2014-10-31 12:00:00,4,10,15.0,1021.0,SE,1.79,0
2014-10-31 13:00:00,4,10,15.0,1020.0,SE,3.58,0
2014-10-31 14:00:00,4,10,15.0,1019.0,SE,5.37,0
2014-10-31 15:00:00,4,9,15.0,1019.0,SE,7.16,0
2014-10-31 16:00:00,5,9,15.0,1019.0,SE,8.95,0
2014-10-31 17:00:00,5,10,14.0,1018.0,cv,0.89,0
2014-10-31 18:00:00,5,9,14.0,1019.0,cv,1.78,0
2014-10-31 19:00:00,6,9,13.0,1019.0,cv,2.67,0
2014-10-31 20:00:00,7,10,13.0,1019.0,cv,3.56,0
2014-10-31 21:00:00,6,10,14.0,1020.0,SE,1.79,0
2014-10-31 22:00:00,6,10,14.0,1020.0,SE,4.92,0
2014-10-31 23:00:00,5,10,13.0,1019.0,SE,6.71,0
2014-11-01 00:00:00,5,10,13.0,1019.0,NW,1.79,0
2014-11-01 01:00:00,6,8,9.0,1019.0,cv,0.89,0
2014-11-01 02:00:00,6,8,9.0,1019.0,cv,1.34,0
2014-11-01 03:00:00,5,8,8.0,1019.0,NW,1.79,0
2014-11-01 04:00:00,2,6,6.0,1019.0,cv,0.89,0
2014-11-01 05:00:00,2,4,4.0,1019.0,NW,1.79,0
2014-11-01 06:00:00,1,5,6.0,1019.0,NE,0.89,0
2014-11-01 07:00:00,1,5,5.0,1020.0,cv,0.89,0
2014-11-01 08:00:00,1,6,8.0,1020.0,cv,1.78,0
2014-11-01 09:00:00,1,6,11.0,1020.0,cv,2.67,0
2014-11-01 10:00:00,0,2,14.0,1021.0,NW,4.92,0
2014-11-01 11:00:00,0,-2,15.0,1020.0,NW,12.97,0
2014-11-01 12:00:00,0,-6,15.0,1020.0,NW,20.12,0
2014-11-01 13:00:00,0,-6,15.0,1019.0,NW,25.93,0
2014-11-01 14:00:00,0,-7,16.0,1018.0,NW,31.74,0
2014-11-01 15:00:00,0,-7,16.0,1018.0,NW,37.55,0
2014-11-01 16:00:00,0,-9,15.0,1018.0,NW,44.7,0
2014-11-01 17:00:00,0,-8,15.0,1018.0,NW,50.51,0
2014-11-01 18:00:00,0,-7,14.0,1018.0,NW,56.32,0
2014-11-01 19:00:00,0,-6,14.0,1019.0,NW,61.24,0
2014-11-01 20:00:00,1,-5,14.0,1019.0,NW,65.26,0
2014-11-01 21:00:00,1,-5,13.0,1020.0,NW,69.28,0
2014-11-01 22:00:00,0,-7,13.0,1021.0,NW,77.33,0
2014-11-01 23:00:00,0,-8,12.0,1021.0,NW,88.51,0
2014-11-02 00:00:00,0,-10,11.0,1022.0,NW,98.34,0
2014-11-02 01:00:00,0,-10,10.0,1022.0,NW,106.39,0
2014-11-02 02:00:00,0,-11,10.0,1022.0,NW,113.54,0
2014-11-02 03:00:00,0,-12,9.0,1022.0,NW,120.69,0
2014-11-02 04:00:00,0,-11,9.0,1022.0,NW,130.52,0
2014-11-02 05:00:00,0,-11,9.0,1023.0,NW,138.57,0
2014-11-02 06:00:00,0,-10,8.0,1023.0,NW,147.51,0
2014-11-02 07:00:00,0,-9,9.0,1024.0,NW,153.32,0
2014-11-02 08:00:00,0,-8,10.0,1025.0,NW,159.13,0
2014-11-02 09:00:00,0,-9,11.0,1026.0,NW,164.05,0
2014-11-02 10:00:00,0,-10,11.0,1025.0,NW,171.2,0
2014-11-02 11:00:00,0,-10,12.0,1025.0,NW,177.01,0
2014-11-02 12:00:00,0,-10,14.0,1024.0,NW,184.16,0
2014-11-02 13:00:00,0,-12,14.0,1023.0,NW,193.99,0
2014-11-02 14:00:00,0,-12,14.0,1022.0,NW,202.93,0
2014-11-02 15:00:00,0,-12,15.0,1022.0,NW,210.08,0
2014-11-02 16:00:00,0,-12,15.0,1022.0,NW,218.13,0
2014-11-02 17:00:00,0,-12,14.0,1022.0,NW,223.94,0
2014-11-02 18:00:00,0,-11,13.0,1022.0,NW,229.75,0
2014-11-02 19:00:00,0,-11,12.0,1022.0,NW,234.67,0
2014-11-02 20:00:00,0,-11,12.0,1022.0,NW,238.69,0
2014-11-02 21:00:00,0,-7,8.0,1023.0,NW,240.48,0
2014-11-02 22:00:00,0,-5,5.0,1022.0,cv,0.89,0
2014-11-02 23:00:00,0,-4,5.0,1022.0,cv,1.78,0
2014-11-03 00:00:00,1,-3,3.0,1022.0,cv,2.67,0
2014-11-03 01:00:00,1,-3,3.0,1022.0,cv,3.12,0
2014-11-03 02:00:00,1,-5,4.0,1022.0,cv,4.91,0
2014-11-03 03:00:00,1,-3,3.0,1022.0,NE,0.89,0
2014-11-03 04:00:00,1,-3,3.0,1022.0,cv,0.45,0
2014-11-03 05:00:00,1,-4,1.0,1022.0,NW,3.13,0
2014-11-03 06:00:00,1,-3,0.0,1022.0,cv,0.89,0
2014-11-03 07:00:00,0,-3,0.0,1022.0,cv,1.78,0
2014-11-03 08:00:00,1,-1,5.0,1023.0,SE,1.79,0
2014-11-03 09:00:00,1,-4,10.0,1023.0,cv,0.89,0
2014-11-03 10:00:00,1,-6,13.0,1022.0,NW,1.79,0
2014-11-03 11:00:00,0,-5,15.0,1022.0,cv,1.79,0
2014-11-03 12:00:00,0,-5,17.0,1021.0,cv,3.58,0
2014-11-03 13:00:00,1,-7,18.0,1019.0,SE,3.13,0
2014-11-03 14:00:00,0,-8,19.0,1018.0,SE,6.26,0
2014-11-03 15:00:00,0,-8,20.0,1018.0,SE,9.39,0
2014-11-03 16:00:00,0,-8,20.0,1018.0,SE,12.52,0
2014-11-03 17:00:00,0,-8,20.0,1018.0,SE,15.65,0
2014-11-03 18:00:00,1,-8,20.0,1018.0,SE,18.78,0
2014-11-03 19:00:00,1,-5,14.66666667,1018.0,cv,0.89,0
2014-11-03 20:00:00,1,1,9.333333333,1018.0,cv,1.78,0
2014-11-03 21:00:00,1,0,4.0,1017.0,cv,2.67,0
2014-11-03 22:00:00,1,0,4.0,1017.0,cv,3.56,0
2014-11-03 23:00:00,2,0,4.0,1017.0,cv,4.45,0
2014-11-04 00:00:00,2,0,4.0,1017.0,cv,5.34,0
2014-11-04 01:00:00,2,0,4.0,1017.0,cv,6.23,0
2014-11-04 02:00:00,2,-1,2.0,1017.0,NE,1.79,0
2014-11-04 03:00:00,2,0,2.0,1016.0,NE,2.68,0
2014-11-04 04:00:00,2,0,2.0,1016.0,cv,0.45,0
2014-11-04 05:00:00,2,0,1.0,1016.0,cv,0.9,0
2014-11-04 06:00:00,2,-1,1.0,1016.0,cv,1.79,0
2014-11-04 07:00:00,2,0,1.0,1016.0,cv,2.68,0
2014-11-04 08:00:00,2,1,3.0,1017.0,NE,0.89,0
2014-11-04 09:00:00,3,0,7.0,1017.0,cv,0.89,0
2014-11-04 10:00:00,3,-1,10.0,1017.0,SE,1.79,0
2014-11-04 11:00:00,3,-1,11.0,1017.0,SE,3.58,0
2014-11-04 12:00:00,4,0,13.0,1016.0,SE,5.37,0
2014-11-04 13:00:00,4,-1,14.0,1015.0,SE,8.5,0
2014-11-04 14:00:00,5,-1,15.0,1014.0,SE,12.52,0
2014-11-04 15:00:00,5,0,15.0,1014.0,cv,3.13,0
2014-11-04 16:00:00,5,0,15.0,1013.0,SE,4.02,0
2014-11-04 17:00:00,5,1,12.0,1013.0,cv,0.45,0
2014-11-04 18:00:00,5,3,8.0,1014.0,cv,1.34,0
2014-11-04 19:00:00,5,3,7.0,1015.0,cv,2.23,0
2014-11-04 20:00:00,6,3,6.0,1015.0,NE,0.89,0
2014-11-04 21:00:00,6,3,5.0,1015.0,cv,0.89,0
2014-11-04 22:00:00,6,2,5.0,1016.0,cv,1.78,0
2014-11-04 23:00:00,8,2,4.0,1016.0,cv,2.67,0
2014-11-05 00:00:00,7,1,4.0,1016.0,NW,3.13,0
2014-11-05 01:00:00,7,1,4.0,1016.0,cv,0.89,0
2014-11-05 02:00:00,6,2,3.0,1017.0,NE,1.79,0
2014-11-05 03:00:00,5,0,3.0,1016.0,NW,4.02,0
2014-11-05 04:00:00,5,0,4.0,1016.0,cv,0.89,0
2014-11-05 05:00:00,5,-1,2.0,1016.0,NW,1.79,0
2014-11-05 06:00:00,4,-1,3.0,1016.0,NW,4.92,0
2014-11-05 07:00:00,3,-1,3.0,1017.0,NW,6.71,0
2014-11-05 08:00:00,4,2,5.0,1018.0,NW,8.5,0
2014-11-05 09:00:00,4,3,10.0,1018.0,NW,10.29,0
2014-11-05 10:00:00,3,-2,14.0,1018.0,cv,0.89,0
2014-11-05 11:00:00,0,-4,17.0,1018.0,NW,1.79,0
2014-11-05 12:00:00,0,-8,19.0,1017.0,NW,7.6,0
2014-11-05 13:00:00,0,-8,20.0,1016.0,NW,14.75,0
2014-11-05 14:00:00,0,-9,20.0,1016.0,NW,22.8,0
2014-11-05 15:00:00,0,-8,20.0,1016.0,NW,29.95,0
2014-11-05 16:00:00,0,-8,20.0,1016.0,NW,37.1,0
2014-11-05 17:00:00,0,-8,19.0,1016.0,NW,41.12,0
2014-11-05 18:00:00,0,-8,18.0,1017.0,NW,46.93,0
2014-11-05 19:00:00,0,-5,15.0,1019.0,NW,50.95,0
2014-11-05 20:00:00,0,-7,13.0,1020.0,NE,4.02,0
2014-11-05 21:00:00,0,-7,14.0,1022.0,NW,4.92,0
2014-11-05 22:00:00,0,-6,10.0,1023.0,NW,8.05,0
2014-11-05 23:00:00,0,-7,7.0,1024.0,NE,1.79,0
2014-11-06 00:00:00,0,-7,7.0,1025.0,NW,4.02,0
2014-11-06 01:00:00,0,-7,5.0,1025.0,NW,8.04,0
2014-11-06 02:00:00,0,-8,7.0,1026.0,NW,9.83,0
2014-11-06 03:00:00,0,-7,4.0,1026.0,NW,11.62,0
2014-11-06 04:00:00,0,-7,5.0,1027.0,NE,3.13,0
2014-11-06 05:00:00,0,-8,7.0,1028.0,NE,4.92,0
2014-11-06 06:00:00,0,-8,7.0,1029.0,NE,8.94,0
2014-11-06 07:00:00,0,-7,6.0,1029.0,NE,13.86,0
2014-11-06 08:00:00,0,-6,8.0,1031.0,NE,18.78,0
2014-11-06 09:00:00,0,-8,9.0,1032.0,NE,24.59,0
2014-11-06 10:00:00,0,-8,9.0,1032.0,NE,29.51,0
2014-11-06 11:00:00,0,-9,10.0,1032.0,NE,35.32,0
2014-11-06 12:00:00,0,-12,10.0,1031.0,NE,41.13,0
2014-11-06 13:00:00,0,-14,11.0,1030.0,NE,46.05,0
2014-11-06 14:00:00,0,-16,11.0,1029.0,NE,51.86,0
2014-11-06 15:00:00,0,-15,12.0,1029.0,NE,55.88,0
2014-11-06 16:00:00,0,-17,12.0,1029.0,NE,59.01,0
2014-11-06 17:00:00,0,-13,9.0,1030.0,NE,59.9,0
2014-11-06 18:00:00,0,-8,5.0,1030.0,cv,0.89,0
2014-11-06 19:00:00,1,-7,5.0,1031.0,cv,1.78,0
2014-11-06 20:00:00,1,-5,4.0,1031.0,cv,2.67,0
2014-11-06 21:00:00,1,-4,4.0,1032.0,SE,0.89,0
2014-11-06 22:00:00,1,-5,2.0,1033.0,cv,0.89,0
2014-11-06 23:00:00,1,-3,2.0,1033.0,SE,0.89,0
2014-11-07 00:00:00,1,-3,2.0,1033.0,SE,1.78,0
2014-11-07 01:00:00,1,-4,2.0,1033.0,cv,0.89,0
2014-11-07 02:00:00,1,-5,3.0,1032.0,cv,1.78,0
2014-11-07 03:00:00,2,-5,0.0,1032.0,cv,2.67,0
2014-11-07 04:00:00,2,-4,1.0,1032.0,cv,3.56,0
2014-11-07 05:00:00,2,-3,0.0,1032.0,SE,0.89,0
2014-11-07 06:00:00,3,-4,0.0,1032.0,NW,0.89,0
2014-11-07 07:00:00,2,-4,1.0,1033.0,NW,1.78,0
2014-11-07 08:00:00,2,-4,1.0,1033.0,NE,0.89,0
2014-11-07 09:00:00,2,-6,5.0,1034.0,cv,0.89,0
2014-11-07 10:00:00,2,-7,6.0,1034.0,cv,1.78,0
2014-11-07 11:00:00,2,-7,7.0,1033.0,cv,2.67,0
2014-11-07 12:00:00,2,-6,8.0,1033.0,cv,3.56,0
2014-11-07 13:00:00,1,-5,8.0,1032.0,cv,4.45,0
2014-11-07 14:00:00,1,-6,9.0,1031.0,cv,5.34,0
2014-11-07 15:00:00,1,-5,9.0,1030.0,NE,1.79,0
2014-11-07 16:00:00,1,-4,9.0,1030.0,cv,0.89,0
2014-11-07 17:00:00,1,-4,8.0,1030.0,cv,1.78,0
2014-11-07 18:00:00,1,-3,5.0,1030.0,cv,2.67,0
2014-11-07 19:00:00,2,-4,8.0,1030.0,SE,3.13,0
2014-11-07 20:00:00,2,-3,8.0,1030.0,SE,4.92,0
2014-11-07 21:00:00,1,-1,7.0,1031.0,cv,1.79,0
2014-11-07 22:00:00,1,0,3.0,1031.0,cv,2.68,0
2014-11-07 23:00:00,1,-1,2.0,1030.0,SE,0.89,0
2014-11-08 00:00:00,1,-1,1.0,1030.0,cv,0.89,0
2014-11-08 01:00:00,2,-2,-1.0,1030.0,NW,1.79,0
2014-11-08 02:00:00,2,-3,-1.0,1030.0,NW,3.58,0
2014-11-08 03:00:00,2,-1,0.0,1029.0,cv,0.89,0
2014-11-08 04:00:00,2,-2,0.0,1029.0,NW,0.89,0
2014-11-08 05:00:00,2,-2,-1.0,1029.0,NW,2.68,0
2014-11-08 06:00:00,2,-5,-2.0,1029.0,NW,5.81,0
2014-11-08 07:00:00,2,-4,0.0,1029.0,NW,7.6,0
2014-11-08 08:00:00,2,-2,3.0,1030.0,NW,10.73,0
2014-11-08 09:00:00,2,-2,5.0,1030.0,NW,13.86,0
2014-11-08 10:00:00,3,-3,8.0,1029.0,NW,15.65,0
2014-11-08 11:00:00,2,-2,9.0,1029.0,NW,17.44,0
2014-11-08 12:00:00,2,-2,11.0,1028.0,cv,1.79,0
2014-11-08 13:00:00,2,-4,11.0,1027.0,cv,2.68,0
2014-11-08 14:00:00,3,-2,12.0,1026.0,SE,1.79,0
2014-11-08 15:00:00,3,-2,13.0,1025.0,SE,3.58,0
2014-11-08 16:00:00,3,-2,12.0,1025.0,SE,7.6,0
2014-11-08 17:00:00,2,-2,11.0,1025.0,SE,10.73,0
2014-11-08 18:00:00,2,-1,11.0,1025.0,cv,1.79,0
2014-11-08 19:00:00,3,-1,6.0,1026.0,cv,2.68,0
2014-11-08 20:00:00,3,-1,3.0,1026.0,cv,3.57,0
2014-11-08 21:00:00,3,0,2.0,1027.0,NE,0.89,0
2014-11-08 22:00:00,3,-1,2.0,1027.0,SE,0.89,0
2014-11-08 23:00:00,3,0,1.0,1027.0,cv,0.45,0
2014-11-09 00:00:00,3,-2,0.0,1027.0,NW,1.79,0
2014-11-09 01:00:00,3,-2,-1.0,1028.0,NW,3.58,0
2014-11-09 02:00:00,3,-1,0.0,1027.0,cv,0.89,0
2014-11-09 03:00:00,3,-2,-1.0,1027.0,NW,1.79,0
2014-11-09 04:00:00,3,-4,-2.0,1027.0,NW,3.58,0
2014-11-09 05:00:00,3,-4,-1.0,1027.0,NW,7.6,0
2014-11-09 06:00:00,2,-4,-1.0,1027.0,NW,9.39,0
2014-11-09 07:00:00,1,-5,-1.0,1027.0,NW,12.52,0
2014-11-09 08:00:00,1,-4,3.0,1027.0,NW,16.54,0
2014-11-09 09:00:00,1,-3,8.0,1028.0,NW,19.67,0
2014-11-09 10:00:00,1,-7,11.0,1027.0,NW,22.8,0
2014-11-09 11:00:00,1,-9,12.0,1027.0,NW,24.59,0
2014-11-09 12:00:00,1,-9,14.0,1025.0,cv,1.79,0
2014-11-09 13:00:00,1,-8,16.0,1024.0,NW,1.79,0
2014-11-09 14:00:00,1,-7,16.0,1023.0,SE,3.13,0
2014-11-09 15:00:00,1,-5,16.0,1023.0,SE,6.26,0
2014-11-09 16:00:00,1,-5,15.0,1023.0,SE,9.39,0
2014-11-09 17:00:00,1,-4,15.0,1023.0,SE,11.18,0
2014-11-09 18:00:00,1,-3,9.0,1023.0,SE,12.97,0
2014-11-09 19:00:00,2,-1,6.0,1023.0,cv,0.89,0
2014-11-09 20:00:00,2,0,5.0,1024.0,cv,1.78,0
2014-11-09 21:00:00,2,-1,3.0,1024.0,cv,2.67,0
2014-11-09 22:00:00,3,-1,3.0,1024.0,cv,3.12,0
2014-11-09 23:00:00,3,-2,1.0,1024.0,NE,0.89,0
2014-11-10 00:00:00,3,-1,2.0,1024.0,NE,1.78,0
2014-11-10 01:00:00,3,-1,1.0,1024.0,cv,0.89,0
2014-11-10 02:00:00,3,-2,-1.0,1024.0,NW,1.79,0
2014-11-10 03:00:00,3,-4,2.0,1023.0,NW,3.58,0
2014-11-10 04:00:00,2,-5,1.0,1023.0,NW,5.37,0
2014-11-10 05:00:00,1,-6,1.0,1023.0,NW,7.16,0
2014-11-10 06:00:00,1,-6,-1.0,1023.0,NW,8.95,0
2014-11-10 07:00:00,1,-6,-1.0,1023.0,NW,10.74,0
2014-11-10 08:00:00,2,-4,5.0,1024.0,NW,12.53,0
2014-11-10 09:00:00,1,-5,8.0,1024.0,NW,14.32,0
2014-11-10 10:00:00,1,-6,10.0,1023.0,NW,16.11,0
2014-11-10 11:00:00,1,-7,12.0,1023.0,cv,0.89,0
2014-11-10 12:00:00,1,-8,14.0,1022.0,cv,1.78,0
2014-11-10 13:00:00,1,-5,15.0,1021.0,SE,1.79,0
2014-11-10 14:00:00,2,-6,15.0,1020.0,SE,4.92,0
2014-11-10 15:00:00,2,-6,15.0,1019.0,SE,8.05,0
2014-11-10 16:00:00,2,-6,15.0,1019.0,SE,11.18,0
2014-11-10 17:00:00,2,-4,13.0,1019.0,cv,0.45,0
2014-11-10 18:00:00,2,-2,9.0,1019.0,cv,1.34,0
2014-11-10 19:00:00,3,-1,12.0,1020.0,SE,4.02,0
2014-11-10 20:00:00,4,1,9.0,1019.0,SE,5.81,0
2014-11-10 21:00:00,5,0,5.0,1019.0,cv,0.89,0
2014-11-10 22:00:00,4,0,4.0,1019.0,cv,1.78,0
2014-11-10 23:00:00,4,1,4.0,1019.0,cv,2.67,0
2014-11-11 00:00:00,4,1,2.0,1019.0,cv,3.12,0
2014-11-11 01:00:00,6,0,2.0,1019.0,cv,4.01,0
2014-11-11 02:00:00,7,0,1.0,1018.0,cv,4.9,0
2014-11-11 03:00:00,6,-1,2.0,1018.0,cv,5.79,0
2014-11-11 04:00:00,5,0,2.0,1018.0,cv,6.68,0
2014-11-11 05:00:00,1,-2,7.0,1017.0,NW,3.13,0
2014-11-11 06:00:00,0,-2,5.0,1018.0,NW,4.92,0
2014-11-11 07:00:00,0,-7,11.0,1018.0,NW,12.97,0
2014-11-11 08:00:00,0,-7,11.0,1018.0,NW,18.78,0
2014-11-11 09:00:00,0,-7,11.0,1018.0,NW,25.93,0
2014-11-11 10:00:00,0,-8,12.0,1018.0,NW,33.98,0
2014-11-11 11:00:00,0,-7,13.0,1018.0,NW,42.03,0
2014-11-11 12:00:00,0,-7,14.0,1018.0,NW,53.21,0
2014-11-11 13:00:00,1,-5,13.0,1017.0,NW,63.04,0
2014-11-11 14:00:00,1,-6,12.0,1018.0,NW,71.98,0
2014-11-11 15:00:00,0,-7,12.0,1018.0,NW,80.92,0
2014-11-11 16:00:00,0,-8,12.0,1018.0,NW,90.75,0
2014-11-11 17:00:00,0,-8,11.0,1018.0,NW,98.8,0
2014-11-11 18:00:00,0,-8,9.0,1018.0,NW,103.72,0
2014-11-11 19:00:00,0,-8,11.0,1019.0,NW,106.85,0
2014-11-11 20:00:00,0,-6,6.0,1019.0,NW,108.64,0
2014-11-11 21:00:00,0,-10,10.0,1021.0,NW,116.69,0
2014-11-11 22:00:00,1,-13,9.0,1022.0,NW,124.74,0
2014-11-11 23:00:00,0,-15,8.0,1023.0,NW,133.68,0
2014-11-12 00:00:00,0,-14,7.0,1023.0,NW,140.83,0
2014-11-12 01:00:00,0,-15,7.0,1023.0,NW,148.88,0
2014-11-12 02:00:00,0,-15,6.0,1023.0,NW,156.03,0
2014-11-12 03:00:00,0,-16,6.0,1023.0,NW,161.84,0
2014-11-12 04:00:00,0,-15,4.0,1023.0,NW,165.86,0
2014-11-12 05:00:00,0,-16,5.0,1023.0,NW,173.91,0
2014-11-12 06:00:00,0,-16,4.0,1023.0,NW,181.96,0
2014-11-12 07:00:00,0,-18,3.0,1024.0,NW,191.79,0
2014-11-12 08:00:00,0,-19,4.0,1026.0,NW,202.97,0
2014-11-12 09:00:00,0,-20,5.0,1027.0,NW,215.04,0
2014-11-12 10:00:00,0,-22,6.0,1027.0,NW,227.11,0
2014-11-12 11:00:00,0,-22,6.0,1027.0,NW,240.07,0
2014-11-12 12:00:00,0,-22,7.0,1027.0,NW,252.14,0
2014-11-12 13:00:00,0,-21,8.0,1026.0,NW,261.97,0
2014-11-12 14:00:00,0,-21,8.0,1026.0,NW,271.8,0
2014-11-12 15:00:00,0,-20,8.0,1025.0,NW,279.85,0
2014-11-12 16:00:00,0,-19,8.0,1025.0,NW,284.77,0
2014-11-12 17:00:00,0,-17,5.0,1025.0,NW,288.79,0
2014-11-12 18:00:00,0,-18,6.0,1026.0,NW,293.71,0
2014-11-12 19:00:00,0,-17,5.0,1026.0,NW,299.52,0
2014-11-12 20:00:00,0,-17,5.0,1027.0,NW,306.67,0
2014-11-12 21:00:00,0,-15,3.0,1027.0,NW,313.82,0
2014-11-12 22:00:00,0,-16,3.0,1028.0,NE,1.79,0
2014-11-12 23:00:00,1,-15,2.0,1028.0,NW,4.02,0
2014-11-13 00:00:00,0,-16,4.0,1028.0,NW,8.04,0
2014-11-13 01:00:00,0,-16,3.0,1028.0,NW,12.06,0
2014-11-13 02:00:00,0,-11,-1.0,1028.0,cv,1.79,0
2014-11-13 03:00:00,0,-14,0.0,1028.0,cv,2.68,0
2014-11-13 04:00:00,0,-11,0.0,1027.0,NW,1.79,0
2014-11-13 05:00:00,0,-8,-2.0,1027.0,cv,0.89,0
2014-11-13 06:00:00,0,-10,-3.0,1026.0,cv,1.78,0
2014-11-13 07:00:00,1,-9,-4.0,1026.0,NE,0.89,0
2014-11-13 08:00:00,1,-7,0.0,1026.0,NE,1.78,0
2014-11-13 09:00:00,1,-11,5.0,1027.0,SE,3.13,0
2014-11-13 10:00:00,1,-11,8.0,1026.0,SE,4.92,0
2014-11-13 11:00:00,1,-13,10.0,1026.0,NW,4.92,0
2014-11-13 12:00:00,0,-14,11.0,1025.0,NW,9.84,0
2014-11-13 13:00:00,1,-14,12.0,1024.0,NW,17.89,0
2014-11-13 14:00:00,1,-15,12.0,1023.0,NW,25.04,0
2014-11-13 15:00:00,1,-15,12.0,1022.0,NW,32.19,0
2014-11-13 16:00:00,1,-15,12.0,1022.0,NW,39.34,0
2014-11-13 17:00:00,0,-13,12.0,1022.0,NW,44.26,0
2014-11-13 18:00:00,1,-13,10.0,1022.0,SE,4.02,0
